Index,Stream,OpDirn,ByteSize,Locality,Reg_Addr,Reg_Name,Reg_Payload,Tag,CmdSize,CmdCode/ResponseCode,Cmd_Name/Response_Name,Cmd_Payload/Response_Payload
1768,MOSI,WRITE,64,0,0x024,TPM_DATA_FIFO,80 02 00 00 00 41 00 00 01 82 00 00 00 01 00 00 00 09 40 00 00 09 00 00 00 00 00 00 00 00 01 00 0B 93 89 B0 A1 40 A2 E1 DD 45 2E 71 5F 2F ED 0A DF B9 F4 0F A5 BF 92 03 17 49 7B 1E 2D E2 30 A1 29,TPMI_ST_COMMAND_TAG.SESSIONS,65,TPM_CC.PCR_Extend,PCR_Extend,00 00 00 01 00 00 00 09 40 00 00 09 00 00 00 00 00 00 00 00 01 00 0B 93 89 B0 A1 40 A2 E1 DD 45 2E 71 5F 2F ED 0A DF B9 F4 0F A5 BF 92 03 17 49 7B 1E 2D E2 30 A1 29
1768,MISO,WRITE,64,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
1770,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1770,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1771,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1771,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1772,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
1772,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1773,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1773,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1774,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1774,MISO,READ,4,0,0x018,TPM_STS,94 13 00 04,,,,,
1776,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1776,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1777,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1777,MISO,READ,4,0,0x018,TPM_STS,94 09 00 04,,,,,
1775,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
1775,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 02 00 00 00 13 00 00 00 00 00 00 00 00 00 00 01 00 00,0x8002,19,0x0,SUCCESS,00 00 00 00 00 00 01 00 00
1779,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
1779,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1780,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
1780,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1781,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1781,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
1782,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
1782,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1783,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1783,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
1784,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1784,MISO,READ,1,0,0x018,TPM_STS,04,,,,,
1785,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
1785,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1786,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1786,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
1787,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1787,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
1788,MOSI,WRITE,22,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 16 00 00 01 7A 00 00 00 05 00 00 00 00 00 00 00 01,TPMI_ST_COMMAND_TAG.NO_SESSIONS,22,TPM_CC.GetCapability,GetCapability,00 00 00 05 00 00 00 00 00 00 00 01
1788,MISO,WRITE,22,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
1789,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1789,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1790,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1790,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1791,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
1791,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1792,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1792,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1793,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1793,MISO,READ,4,0,0x018,TPM_STS,94 1F 00 04,,,,,
1795,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1795,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1796,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1796,MISO,READ,4,0,0x018,TPM_STS,94 15 00 04,,,,,
1794,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
1794,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 1F 00 00 00 00 00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF,0x8001,31,0x0,SUCCESS,00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF
1798,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
1798,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1799,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
1799,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1800,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1800,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
1801,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
1801,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1802,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1802,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
1803,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1803,MISO,READ,1,0,0x018,TPM_STS,04,,,,,
1804,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
1804,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1805,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1805,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
1806,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1806,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
1807,MOSI,WRITE,22,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 16 00 00 01 7A 00 00 00 06 00 00 01 92 00 00 00 01,TPMI_ST_COMMAND_TAG.NO_SESSIONS,22,TPM_CC.GetCapability,GetCapability,00 00 00 06 00 00 01 92 00 00 00 01
1807,MISO,WRITE,22,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
1808,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1808,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1809,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1809,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1810,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
1810,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1811,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1811,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1812,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1812,MISO,READ,4,0,0x018,TPM_STS,94 1B 00 04,,,,,
1814,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1814,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1815,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1815,MISO,READ,4,0,0x018,TPM_STS,94 11 00 04,,,,,
1813,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
1813,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 1B 00 00 00 00 01 00 00 00 06 00 00 00 01 00 00 01 12 00 00 00 18,0x8001,27,0x0,SUCCESS,01 00 00 00 06 00 00 00 01 00 00 01 12 00 00 00 18
1817,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
1817,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1818,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
1818,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1819,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1819,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
1820,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
1820,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1821,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1821,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
1822,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1822,MISO,READ,1,0,0x018,TPM_STS,04,,,,,
1823,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
1823,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1824,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1824,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
1825,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1825,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
1826,MOSI,WRITE,53,0,0x024,TPM_DATA_FIFO,80 02 00 00 00 35 00 00 01 82 00 00 00 00 00 00 00 09 40 00 00 09 00 00 00 00 00 00 00 00 01 00 04 90 69 CA 78 E7 45 0A 28 51 73 43 1B 3E 52 C5 C2 52 99 E4 73,TPMI_ST_COMMAND_TAG.SESSIONS,53,TPM_CC.PCR_Extend,PCR_Extend,00 00 00 00 00 00 00 09 40 00 00 09 00 00 00 00 00 00 00 00 01 00 04 90 69 CA 78 E7 45 0A 28 51 73 43 1B 3E 52 C5 C2 52 99 E4 73
1826,MISO,WRITE,53,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
1827,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1827,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1828,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1828,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1829,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
1829,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1830,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1830,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1831,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1831,MISO,READ,4,0,0x018,TPM_STS,94 13 00 04,,,,,
1833,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1833,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1834,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1834,MISO,READ,4,0,0x018,TPM_STS,94 09 00 04,,,,,
1832,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
1832,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 02 00 00 00 13 00 00 00 00 00 00 00 00 00 00 01 00 00,0x8002,19,0x0,SUCCESS,00 00 00 00 00 00 01 00 00
1836,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
1836,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1837,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
1837,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1838,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1838,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
1839,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
1839,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1840,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1840,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
1841,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1841,MISO,READ,1,0,0x018,TPM_STS,04,,,,,
1842,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
1842,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1843,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1843,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
1844,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1844,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
1845,MOSI,WRITE,22,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 16 00 00 01 7A 00 00 00 05 00 00 00 00 00 00 00 01,TPMI_ST_COMMAND_TAG.NO_SESSIONS,22,TPM_CC.GetCapability,GetCapability,00 00 00 05 00 00 00 00 00 00 00 01
1845,MISO,WRITE,22,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
1846,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1846,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1847,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1847,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1848,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
1848,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1849,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1849,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1850,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1850,MISO,READ,4,0,0x018,TPM_STS,94 1F 00 04,,,,,
1852,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1852,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1853,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1853,MISO,READ,4,0,0x018,TPM_STS,94 15 00 04,,,,,
1851,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
1851,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 1F 00 00 00 00 00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF,0x8001,31,0x0,SUCCESS,00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF
1855,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
1855,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1856,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
1856,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1857,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1857,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
1858,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
1858,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1859,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1859,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
1860,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1860,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
1861,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1861,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
1862,MOSI,WRITE,22,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 16 00 00 01 7A 00 00 00 06 00 00 01 12 00 00 00 01,TPMI_ST_COMMAND_TAG.NO_SESSIONS,22,TPM_CC.GetCapability,GetCapability,00 00 00 06 00 00 01 12 00 00 00 01
1862,MISO,WRITE,22,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
1863,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1863,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1864,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1864,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1865,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
1865,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1866,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1866,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1867,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1867,MISO,READ,4,0,0x018,TPM_STS,94 1B 00 04,,,,,
1869,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1869,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1870,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1870,MISO,READ,4,0,0x018,TPM_STS,94 11 00 04,,,,,
1868,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
1868,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 1B 00 00 00 00 01 00 00 00 06 00 00 00 01 00 00 01 12 00 00 00 18,0x8001,27,0x0,SUCCESS,01 00 00 00 06 00 00 00 01 00 00 01 12 00 00 00 18
1872,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
1872,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1873,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
1873,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1874,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1874,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
1875,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
1875,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1876,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1876,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
1877,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1877,MISO,READ,1,0,0x018,TPM_STS,04,,,,,
1878,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
1878,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1879,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1879,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
1880,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1880,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
1881,MOSI,WRITE,64,0,0x024,TPM_DATA_FIFO,80 02 00 00 00 41 00 00 01 82 00 00 00 00 00 00 00 09 40 00 00 09 00 00 00 00 00 00 00 00 01 00 0B DF 3F 61 98 04 A9 2F DB 40 57 19 2D C4 3D D7 48 EA 77 8A DC 52 BC 49 8C EC 05 24 C0 14 B8 11 19,TPMI_ST_COMMAND_TAG.SESSIONS,65,TPM_CC.PCR_Extend,PCR_Extend,00 00 00 00 00 00 00 09 40 00 00 09 00 00 00 00 00 00 00 00 01 00 0B DF 3F 61 98 04 A9 2F DB 40 57 19 2D C4 3D D7 48 EA 77 8A DC 52 BC 49 8C EC 05 24 C0 14 B8 11 19
1881,MISO,WRITE,64,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
1883,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1883,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1884,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1884,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1885,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
1885,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1886,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1886,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1887,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1887,MISO,READ,4,0,0x018,TPM_STS,94 13 00 04,,,,,
1889,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1889,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1890,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1890,MISO,READ,4,0,0x018,TPM_STS,94 09 00 04,,,,,
1888,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
1888,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 02 00 00 00 13 00 00 00 00 00 00 00 00 00 00 01 00 00,0x8002,19,0x0,SUCCESS,00 00 00 00 00 00 01 00 00
1892,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
1892,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1893,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
1893,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1894,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1894,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
1895,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
1895,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1896,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1896,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
1897,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1897,MISO,READ,1,0,0x018,TPM_STS,04,,,,,
1898,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
1898,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1899,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1899,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
1900,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1900,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
1901,MOSI,WRITE,22,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 16 00 00 01 7A 00 00 00 05 00 00 00 00 00 00 00 01,TPMI_ST_COMMAND_TAG.NO_SESSIONS,22,TPM_CC.GetCapability,GetCapability,00 00 00 05 00 00 00 00 00 00 00 01
1901,MISO,WRITE,22,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
1902,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1902,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1903,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1903,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1904,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
1904,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1905,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1905,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1906,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1906,MISO,READ,4,0,0x018,TPM_STS,94 1F 00 04,,,,,
1908,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1908,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1909,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1909,MISO,READ,4,0,0x018,TPM_STS,94 15 00 04,,,,,
1907,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
1907,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 1F 00 00 00 00 00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF,0x8001,31,0x0,SUCCESS,00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF
1911,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
1911,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1912,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
1912,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1913,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1913,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
1914,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
1914,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1915,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1915,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
1916,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1916,MISO,READ,1,0,0x018,TPM_STS,04,,,,,
1917,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
1917,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1918,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1918,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
1919,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1919,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
1920,MOSI,WRITE,22,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 16 00 00 01 7A 00 00 00 06 00 00 01 12 00 00 00 01,TPMI_ST_COMMAND_TAG.NO_SESSIONS,22,TPM_CC.GetCapability,GetCapability,00 00 00 06 00 00 01 12 00 00 00 01
1920,MISO,WRITE,22,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
1921,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1921,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1922,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1922,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1923,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
1923,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1924,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1924,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1925,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1925,MISO,READ,4,0,0x018,TPM_STS,94 1B 00 04,,,,,
1927,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1927,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1928,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1928,MISO,READ,4,0,0x018,TPM_STS,94 11 00 04,,,,,
1926,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
